HF    CCSD    FCI    CS_CCSD    FCI_CCSD    FCI_CCSDT    Pauli_group_qwc     e_fci    e_cs_ccsd    e_fci_ccsd    fci_rdm_energy    qwc_rdm_energy    ci_sd_rdm_energy    ci_sdt_rdm_energy    cs_sd_rdm_energy    c0    c10    c01    c2    e_proj
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.04507705649052601     0.04429391603500293    0.04392386095781263    0.03705209080256994    -1.9961503255188084    -2.0038479150121136    -1.9961503255188084    -1.9961503255188076    (-2.012162805940525-1.3132982560505545e-18j)    -1.9975995854388016    -1.9982851153947516    -1.998591472727996    0.8629490771259062    0.00014706016992602656    0.010588332234673698    -0.33750308998022405    -2.0038479150121136
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.0464877072066074     0.04429391603500293    0.04392386095781263    0.02763962251759467    -1.9961503255188084    -1.9938416058291413    -1.9961503255188084    -1.9961503255188076    (-1.9153271396869207-4.74597826080032e-18j)    -1.9975995854388016    -1.9982851153947516    -1.9980791352559275    0.8583902118581994    -0.012500114443712    0.0169119195414927    -0.3155911246612465    -1.9938416058291413
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.04536676322134602     0.04429391603500293    0.04392386095781263    0.02663795560477418    -1.9961503255188084    -1.9975121592865903    -1.9961503255188084    -1.9961503255188076    (-2.0195403815664132-2.1287129527919736e-17j)    -1.9975995854388016    -1.9982851153947516    -1.9958128211802557    0.8463312779242655    0.0002941203398520438    0.012500114443711999    -0.32235589247784363    -1.9975121592865903
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.04392595978970596     0.04429391603500293    0.04392386095781263    0.02968225735686449    -1.9961503255188084    -1.9934340615933108    -1.9961503255188084    -1.9961503255188076    (-1.9980247371438358-1.1907840423738624e-17j)    -1.9975995854388016    -1.9982851153947516    -1.9986758140253773    0.8672138220537609    0.015147197502380432    0.01838252124075293    -0.31117931956346584    -1.9934340615933106
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.04484734394916257     0.04429391603500293    0.04392386095781263    0.04766064697184651    -1.9961503255188084    -1.9907987233343518    -1.9961503255188084    -1.9961503255188076    (-1.973364851663129-2.2827643243172345e-17j)    -1.9975995854388016    -1.9982851153947516    -1.9965858024088705    0.874125650040284    -0.01191187376400791    -0.004852985607558765    -0.3119146204130959    -1.9907987233343518
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.042797548552043034     0.04429391603500293    0.04392386095781263    0.031229113089187542    -1.9961503255188084    -1.9905603682338449    -1.9961503255188084    -1.9961503255188076    (-1.9849837843540832+5.24093737513427e-18j)    -1.9975995854388016    -1.9982851153947516    -1.998929831205266    0.8611843550867939    -6.50537185746814e-20    0.012205994103859944    -0.3377972103200761    -1.9905603682338449
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.04596962289651953     0.04429391603500293    0.04392386095781263    0.04230502728975043    -1.9961503255188084    -2.003076531245167    -1.9961503255188084    -1.9961503255188076    (-2.0019515026532444-1.84498204058555e-17j)    -1.9975995854388016    -1.9982851153947516    -1.9991337204676194    0.8545666474401229    0.0014706016992602274    -0.015000137332454401    -0.337356029810298    -2.0030765312451675
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.04498181451798369     0.04429391603500293    0.04392386095781263    0.04353703525717378    -1.9961503255188084    -1.997366596586692    -1.9961503255188084    -1.9961503255188076    (-2.090848060723239+4.745741603219522e-17j)    -1.9975995854388016    -1.9982851153947516    -1.998373145348976    0.8703020856222073    -0.011617753424155854    0.010882452574525737    -0.32470885519666    -1.997366596586692
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.046677848102213225     0.04429391603500293    0.04392386095781263    0.032044201057132876    -1.9961503255188084    -1.998073887990702    -1.9961503255188084    -1.9961503255188076    (-1.9344381962789008+3.197358906361743e-17j)    -1.9975995854388016    -1.9982851153947516    -1.9969214642321411    0.8611843550867939    -0.00750006866622719    0.022941386508459678    -0.3304442018237749    -1.9980738879907018
-0.0012852634478951238    0.04599372922980679    0.03545920425935943    0.0444388983619473     0.04429391603500293    0.04392386095781263    0.027537246334974872    -1.9961503255188084    -1.9968885329784007    -1.9961503255188084    -1.9961503255188076    (-2.0026841653560727+8.800015460727998e-18j)    -1.9975995854388016    -1.9982851153947516    -1.9968328669530977    0.8672138220537609    -0.008529489855709376    -0.011764813594081873    -0.3172087865304328    -1.9968885329784007
